aerialWon,age,apps,appsSub,assists,bigChanceCreated,bigChanceFaced,bigChanceSucc,blocks,clears,country,countryZh,crossSucc,crosses,disp,dribbledPast,dribbles,errorsSum,finalThirdPass,finalThirdPassSucc,fouled,fouls,goalProp,goals,interceptions,keyPasses,longBall,longBallSucc,mans,mins,offsideWon,offsides,passSucc,passes,playerCountry,playerId,playerMainPosition,playerName,rate,redCards,shots,shotsOT,shotsOTProp,tackles,teamId,teamName,thBall,thBallSucc,unsTouches,yelCards
1.0,32,2,2,0,1,0,0.0,0.5,1.5,Egypt,埃及,0.0,1.25,0.0,0.25,0.25,1,8.75,0.857143,0.5,0.5,0.0,0,0.75,1.25,1.75,0.0,1,208,0.0,0.0,88.8907,29.25,Egypt,450,右后卫,埃尔莫哈马迪,6.515,0,0.0,0.0,0.0,1.25,7,阿斯顿维拉,0.0,0.0,0.25,0
2.0,26,1,1,0,0,0,0.0,0.5,5.5,France,法国,0.0,0.0,0.0,1.5,0.0,0,0.5,1.0,0.0,0.5,0.0,0,2.0,0.0,1.0,0.0,0,144,0.5,0.0,86.3668,22.0,France,7329,后腰,阿马杜,6.515,0,0.0,0.0,0.0,0.0,209,诺维奇,0.0,0.0,0.0,0
0.0,27,3,0,0,0,0,0.0,0.0,1.33333,England,英格兰,0.0,0.333333,0.666667,1.33333,0.666667,0,8.66667,0.576923,0.666667,0.0,0.2,1,0.333333,0.666667,4.0,0.0,0,234,0.0,0.0,78.9974,33.3333,England,127,中场,谢尔维,6.513333,0,1.66667,0.333333,0.2,0.666667,4,纽卡斯尔,0.0,0.0,0.666667,0
0.25,26,3,1,0,0,0,0.0,0.5,0.999997,Germany,德国,0.0,0.0,1.0,2.75,1.0,0,18.75,0.786669,0.75,1.0,0.0,0,1.0,0.5,2.5,0.0,0,293,0.0,0.0,87.3597,67.25,Germany,1904,中场,莱特纳,6.5125,0,0.25,0.0,0.0,1.25,209,诺维奇,0.0,0.0,1.0,1
2.4,31,5,0,0,1,0,0.0,0.8,3.6,England,英格兰,0.0,0.0,0.4,0.4,0.0,1,7.4,0.648649,0.6,0.6,0.0,0,1.4,0.4,1.8,0.0,0,418,0.6,0.0,73.9864,34.6,England,17836,中后卫,克里斯·巴沙姆,6.512,0,0.4,0.0,0.0,2.0,507,谢菲尔德联,0.0,0.0,0.6,0
3.25,30,4,0,0,0,0,0.0,0.25,4.25,Northern Ireland,北爱尔兰,0.0,0.0,0.25,0.75,0.25,0,5.0,0.3,0.25,0.75,0.0,0,0.25,0.0,2.75,0.0,0,360,1.75,0.0,84.3753,48.0,Northern Ireland,6365,中后卫,卡斯卡特,6.5,0,0.0,0.0,0.0,2.75,207,沃特福德,0.0,0.0,0.25,1
0.2,28,5,0,0,0,0,0.0,0.0,1.2,Spain,西班牙,0.0,1.4,0.8,1.0,0.6,0,12.4,0.725806,0.2,0.6,0.0,0,1.2,1.6,1.0,0.0,0,450,0.2,0.0,84.864,43.6,Spain,9350,右后卫,基科·费梅尼亚,6.496,0,0.6,0.0,0.0,2.6,207,沃特福德,0.0,0.0,1.2,1
0.5,29,2,0,0,0,0,0.0,0.0,1.0,England,英格兰,0.0,0.0,0.5,0.0,0.0,0,12.5,0.72,1.5,2.0,0.0,0,1.5,0.5,4.5,0.0,0,180,0.0,0.0,83.4711,60.5,England,193,中场,德尔夫,6.495,0,0.0,0.0,0.0,4.5,14,埃弗顿,0.0,0.0,1.5,2
0.2,30,5,0,0,0,0,0.0,0.0,0.6,Slovakia,斯洛伐克,0.0,0.0,0.0,0.0,0.0,1,4.0,0.45,0.0,0.0,0.0,0,0.2,0.0,6.4,0.0,0,450,0.0,0.0,42.2015,21.8,Slovakia,17340,门将,杜布拉夫卡,6.486,0,0.0,0.0,0.0,0.0,4,纽卡斯尔,0.0,0.0,0.2,0
1.33333,31,2,1,0,0,1,0.0,0.333333,3.0,Japan,日本,0.0,0.0,0.333333,0.333333,0.0,0,4.0,0.583333,0.333333,0.0,0.0,0,0.333333,0.0,2.0,0.0,0,193,0.666667,0.0,80.4626,29.0,Japan,386,中后卫,吉田麻也,6.483333,0,0.666667,0.333333,0.5,1.0,15,南安普顿,0.0,0.0,0.0,0
1.33333,32,1,2,0,1,0,0.0,0.0,0.0,Scotland,苏格兰,0.0,1.0,2.0,1.0,1.0,0,7.33333,0.681818,1.33333,1.0,0.0,0,0.333333,0.666667,0.0,0.0,0,143,0.0,0.0,75.9274,18.0,Scotland,464,右边锋,斯诺德格拉斯,6.476667,0,0.666667,0.666667,1.0,1.0,16,西汉姆联,0.0,0.0,0.0,1
0.0,23,1,1,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,0.5,0.5,1.0,0,7.0,0.928571,1.0,0.0,0.0,0,1.5,1.5,0.0,0.0,0,94,0.0,0.5,92.3092,19.5,England,6335,左边锋,格雷,6.475,0,1.0,0.0,0.0,1.5,10,莱斯特城,0.0,0.0,1.5,0
0.8,32,5,0,0,0,0,0.0,0.0,1.2,Spain,西班牙,0.0,0.0,0.0,0.0,0.0,0,6.6,0.30303,0.4,0.0,0.0,0,0.0,0.0,6.4,0.0,0,450,0.0,0.0,54.6663,30.0,Spain,923,门将,瓜伊塔,6.472,0,0.0,0.0,0.0,0.0,19,水晶宫,0.0,0.0,0.0,1
0.25,19,4,0,0,1,0,0.0,0.5,2.75,England,英格兰,0.0,0.0,1.5,0.25,2.25,0,7.75,0.806452,1.25,1.0,0.0,0,0.5,0.5,0.5,0.0,0,360,0.0,0.0,82.017,34.75,England,51375,右后卫,马克斯·阿伦斯,6.465,0,0.5,0.0,0.0,1.75,209,诺维奇,0.0,0.0,2.0,2
0.6,29,5,0,0,2,0,0.0,1.0,0.8,England,英格兰,0.0,0.4,0.6,1.6,0.0,0,13.6,0.617647,1.2,1.4,0.0,0,0.6,1.8,3.4,0.0,0,450,0.0,0.0,70.5245,38.0,England,179,后腰,韦斯特伍德,6.462,0,0.6,0.0,0.0,1.0,20,伯恩利,0.2,0.0,1.2,1
0.2,28,3,2,1,1,0,0.0,0.0,1.0,Spain,西班牙,0.0,0.0,2.0,0.4,0.999998,0,7.8,0.794872,0.4,1.0,0.0,0,0.4,0.8,1.0,0.0,1,248,0.0,0.0,80.3039,13.2,Spain,918,右边锋,霍塔,6.458,0,0.4,0.2,0.5,0.4,7,阿斯顿维拉,0.4,0.0,0.8,0
3.0,24,2,0,0,0,0,0.0,0.0,3.0,England,英格兰,0.0,0.0,1.0,0.5,1.0,0,7.0,0.642857,0.5,0.5,0.0,0,1.0,0.0,2.5,0.0,0,180,0.5,0.0,84.2487,63.5,England,11250,中后卫,亚当·韦伯斯特,6.455,0,0.0,0.0,0.0,2.0,263,布莱顿,0.0,0.0,0.0,0
0.2,25,5,0,0,0,0,0.0,0.0,0.2,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,5.6,0.25,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,0,450,0.0,0.0,65.1913,31.6,England,6355,门将,皮克福德,6.454,0,0.0,0.0,0.0,0.0,14,埃弗顿,0.0,0.0,0.0,0
0.4,28,3,2,0,0,1,0.0,0.2,0.2,Germany,德国,0.0,0.4,0.4,1.2,0.4,0,11.4,0.859648,0.2,0.2,0.0,0,1.2,0.999998,0.6,0.0,0,237,0.0,0.0,88.1629,33.8,Germany,1828,中场,京多安,6.454,0,0.6,0.0,0.0,0.799998,11,曼城,0.0,0.0,0.4,0
0.5,25,4,0,0,0,0,0.0,0.5,1.25,Spain,西班牙,0.0,0.0,1.75,1.5,0.75,0,10.75,0.813952,0.5,1.25,0.0,0,2.0,0.25,0.5,0.0,0,360,0.0,0.0,81.2483,32.0,Spain,905,左后卫,乔尼·卡斯特罗,6.4475,0,1.0,0.5,0.5,1.75,269,狼队,0.0,0.0,1.0,1
2.0,33,3,0,0,0,0,0.0,1.0,6.66667,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,3.33333,0.5,0.333333,1.0,0.0,0,0.0,0.0,1.0,0.0,0,270,0.0,0.0,88.5376,32.0,England,3,中后卫,卡希尔,6.443333,0,1.0,0.333333,0.333333,0.0,19,水晶宫,0.0,0.0,1.0,1
0.0,19,2,1,0,0,0,0.0,0.333333,0.0,England,英格兰,0.0,0.333333,1.33333,0.333333,1.0,0,7.33333,0.772727,0.333333,1.0,0.0,0,0.0,1.0,1.33333,0.0,0,135,0.0,0.333333,86.438,19.6667,England,26285,右边锋,赖斯·尼尔森,6.44,0,1.0,0.666667,0.666667,0.666667,12,阿森纳,0.0,0.0,1.33333,1
0.333333,26,2,1,1,0,0,0.0,0.333333,1.66667,Bosnia-Herzegovina,波黑,0.0,0.666667,0.333333,0.333333,0.333333,0,10.3333,0.83871,0.666667,0.666667,0.0,0,0.0,1.33333,0.666667,0.0,0,199,0.0,1.0,91.6683,32.0,Bosnia-Herzegovina,1573,左后卫,科拉希纳茨,6.436667,0,0.333333,0.0,0.0,0.666667,12,阿森纳,0.0,0.0,0.666667,1
0.333333,33,2,1,0,0,0,0.0,0.333333,1.33333,Austria,奥地利,0.0,0.333333,0.666667,0.0,0.333333,0,6.33333,0.578947,0.0,0.666667,0.0,0,0.0,0.666667,2.0,0.0,0,184,0.333333,0.0,76.9893,37.6667,Austria,1574,左后卫,富克斯,6.43,0,0.666667,0.0,0.0,2.0,10,莱斯特城,0.0,0.0,1.0,0
1.0,21,1,3,0,1,3,0.333333,0.25,0.0,Italy,意大利,0.0,0.25,0.75,0.25,0.25,0,1.25,0.4,1.25,0.75,0.166667,1,0.25,0.25,0.0,0.0,0,126,0.0,0.25,66.6667,4.5,Italy,19552,中锋,库特罗内,6.4275,0,1.5,0.5,0.333333,0.25,269,狼队,0.0,0.0,0.5,0
2.4,22,1,4,0,1,1,0.0,0.0,0.0,England,英格兰,0.0,0.0,0.6,0.4,0.2,0,4.2,0.666667,0.6,0.0,0.0,0,0.2,0.4,0.4,0.0,0,151,0.0,0.0,73.4682,9.8,England,7783,中锋,索兰克,6.422,0,1.4,0.8,0.571429,0.0,208,伯恩茅斯,0.0,0.0,0.8,0
0.25,26,3,1,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,1.5,0.999997,1.0,0,9.75,0.871795,0.999997,1.75,0.0,0,0.25,0.75,0.25,0.0,0,245,0.0,0.0,87.5,24.0,England,6154,右边锋,林加德,6.4125,0,0.5,0.0,0.0,0.999997,2,曼联,0.0,0.0,1.5,1
1.2,28,4,1,0,2,0,0.0,0.0,0.2,England,英格兰,0.0,0.0,1.2,0.0,0.4,0,5.0,0.84,0.0,0.6,0.125,1,0.0,0.799998,0.2,0.0,0,308,0.0,0.0,77.7794,9.0,England,6477,中锋,安德烈·格雷,6.41,0,1.6,0.4,0.25,0.2,207,沃特福德,0.0,0.0,1.2,0
1.66667,20,3,0,0,2,0,0.0,0.0,3.0,France,法国,0.0,0.666667,2.33333,0.333333,0.666667,0,6.66667,0.55,0.666667,0.333333,0.0,0,0.333333,0.666667,1.0,0.0,0,233,0.333333,0.666667,56.0605,22.0,France,55393,右后卫,扬·瓦莱里,6.406667,0,0.333333,0.0,0.0,1.33333,15,南安普顿,0.0,0.0,1.33333,0
1.66667,29,1,2,0,0,1,0.0,0.0,0.666667,England,英格兰,0.0,0.333333,2.0,0.0,1.0,0,6.33333,0.631579,0.666667,0.333333,0.0,0,0.666667,0.666667,0.0,0.0,0,125,0.0,0.666667,71.4289,11.6667,England,6321,右边锋,迈克尔·安东尼奥,6.406667,0,1.66667,1.0,0.6,0.0,16,西汉姆联,0.0,0.0,2.33333,0
3.2,24,4,1,0,0,0,0.0,0.2,1.0,Belgium,比利时,0.0,0.0,0.8,0.8,0.4,0,6.8,0.735294,0.0,0.2,0.0,0,0.6,0.4,0.4,0.0,0,346,0.0,0.0,75.0007,23.2,Belgium,11910,后腰,登东克尔,6.406,0,0.6,0.0,0.0,0.6,269,狼队,0.0,0.0,1.4,0
1.5,31,1,1,0,0,0,0.0,0.0,1.0,Serbia,塞尔维亚,0.0,0.0,1.0,2.0,0.0,0,10.5,0.666667,0.5,0.5,0.0,0,0.5,0.0,0.0,0.0,0,89,0.0,0.0,74.6449,35.5,Serbia,6,后腰,马蒂奇,6.4,0,1.0,0.0,0.0,1.5,2,曼联,0.0,0.0,1.0,0
1.5,31,1,1,0,0,0,0.0,0.0,1.0,Serbia,塞尔维亚,0.0,0.0,1.0,2.0,0.0,0,10.5,0.666667,0.5,0.5,0.0,0,0.5,0.0,0.0,0.0,0,89,0.0,0.0,74.6449,35.5,Serbia,6,后腰,马蒂奇,6.4,0,1.0,0.0,0.0,1.5,2,曼联,0.0,0.0,1.0,0
0.6,24,4,1,0,0,0,0.0,0.4,0.6,Colombia,哥伦比亚,0.0,0.0,0.2,1.0,0.6,0,11.6,0.603448,1.0,1.4,0.0,0,2.0,0.0,3.0,0.0,0,373,0.0,0.0,75.276,36.4,Colombia,9809,后腰,莱尔马,6.398,0,0.6,0.0,0.0,1.4,208,伯恩茅斯,0.0,0.0,1.0,2
0.75,21,3,1,0,0,1,1.0,0.75,3.5,Wales,威尔士,0.0,0.0,0.25,0.0,0.25,1,2.0,1.0,0.75,0.75,0.5,1,1.5,0.0,1.75,0.0,0,266,0.5,0.25,85.3671,30.75,Wales,21123,中后卫,梅珀姆,6.3825,0,0.5,0.25,0.499999,1.25,208,伯恩茅斯,0.0,0.0,0.75,0
2.75,27,3,1,0,0,0,0.0,0.0,0.75,Ireland,爱尔兰,0.0,0.0,0.0,0.0,0.25,0,8.75,0.742857,0.25,1.25,0.0,0,0.25,0.0,0.25,0.0,0,245,0.0,0.0,72.5294,22.75,Ireland,11123,右后卫,马特·多尔蒂,6.375,0,0.5,0.25,0.5,1.0,269,狼队,0.0,0.0,1.25,0
1.2,28,5,0,0,1,0,0.0,0.0,1.4,Germany,德国,0.0,0.0,0.8,0.8,0.2,0,10.4,0.634615,1.2,1.6,0.0,0,0.6,0.4,0.6,0.0,0,389,0.0,0.0,72.4139,29.0,Germany,25059,前腰,斯蒂佩尔曼,6.374,0,1.4,0.6,0.428571,1.2,209,诺维奇,0.0,0.0,1.6,1
1.0,26,0,2,0,0,0,0.0,0.0,0.0,Wales,威尔士,0.0,0.0,0.0,0.0,1.5,0,3.0,0.166667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,77.2727,11.0,Wales,61,左后卫,本·戴维斯,6.365,0,0.5,0.0,0.0,0.5,3,热刺,0.0,0.0,0.0,0
0.4,24,4,1,0,0,2,0.5,0.0,0.4,Ireland,爱尔兰,0.0,0.0,2.0,0.4,0.4,0,5.8,0.827586,0.2,1.4,0.125,1,0.8,0.0,0.2,0.0,0,296,0.0,0.2,88.8889,12.6,Ireland,6353,左边锋,卡勒姆·罗宾逊,6.36,0,1.6,0.4,0.25,0.4,507,谢菲尔德联,0.0,0.0,1.6,0
0.0,25,1,1,0,0,0,0.0,0.0,0.5,Belgium,比利时,0.0,0.0,0.0,1.0,1.0,0,2.5,0.6,0.5,1.0,0.0,0,0.0,0.5,0.5,0.0,0,81,0.0,0.0,74.0767,13.5,Belgium,10842,中场,普拉埃特,6.36,0,0.5,0.0,0.0,1.5,10,莱斯特城,0.0,0.0,1.0,0
1.25,32,4,0,0,0,0,0.0,1.5,6.0,Brazil,巴西,0.0,0.0,0.0,0.75,0.0,0,8.25,0.575758,0.25,0.75,0.0,0,1.5,0.0,3.25,0.0,0,360,0.5,0.0,84.6951,49.0,Brazil,2701,中后卫,大卫·路易斯,6.3525,0,0.25,0.0,0.0,1.25,12,阿森纳,0.0,0.0,0.5,2
0.25,20,3,1,0,0,0,0.0,0.0,0.5,England,英格兰,0.0,0.0,2.25,0.75,2.0,1,10.5,0.738097,1.25,0.75,0.0,0,0.25,0.75,1.5,0.0,0,265,0.0,0.0,84.55,30.75,England,26365,中场,乔·威洛克,6.345,0,0.5,0.0,0.0,0.999997,12,阿森纳,0.0,0.0,2.0,0
0.0,24,5,0,0,0,0,0.0,0.0,0.6,Spain,西班牙,0.0,0.0,0.0,0.2,0.0,0,1.2,0.333333,0.0,0.0,0.0,0,0.2,0.0,6.0,0.0,0,450,0.0,0.0,80.6676,30.0,Spain,597,门将,凯帕,6.338,0,0.0,0.0,0.0,0.2,1,切尔西,0.0,0.0,0.2,0
0.8,36,5,0,0,0,0,0.0,0.0,0.4,England,英格兰,0.0,0.0,0.0,0.2,0.2,0,5.4,0.296296,0.2,0.0,0.0,0,0.0,0.2,6.2,0.0,0,450,0.0,0.0,51.6393,24.4,England,199,门将,本·福斯特,6.338,0,0.0,0.0,0.0,0.2,207,沃特福德,0.0,0.0,0.0,0
1.25,28,4,0,0,0,1,0.0,0.0,1.25,England,英格兰,0.0,0.0,0.25,0.25,1.25,0,10.5,0.666668,1.5,0.75,0.0,0,0.25,0.0,0.75,0.0,0,312,0.0,0.0,74.362,29.25,England,6419,右后卫,亚当·史密斯,6.335,0,0.5,0.25,0.5,1.0,208,伯恩茅斯,0.0,0.0,1.25,1
3.33333,27,3,0,0,0,0,0.0,0.666667,5.66667,Scotland,苏格兰,0.0,0.0,0.333333,1.33333,0.0,0,3.33333,0.4,0.666667,0.666667,0.0,0,0.666667,0.0,1.0,0.0,0,270,0.333333,0.0,86.8973,48.3333,Scotland,10309,中后卫,格兰特·汉利,6.323333,0,0.666667,0.333333,0.5,1.33333,209,诺维奇,0.0,0.0,0.666667,0
2.33333,29,2,1,0,0,2,0.5,0.0,2.0,Morocco,摩洛哥,0.0,0.0,0.333333,0.333333,0.0,0,3.33333,0.4,0.666667,1.33333,0.333333,1,0.666667,0.0,1.66667,0.0,0,158,0.333333,0.0,70.1276,25.6667,Morocco,7425,后腰,罗曼·赛斯,6.316667,0,1.0,1.0,1.0,1.0,269,狼队,0.0,0.0,0.666667,1
0.2,33,5,0,0,0,0,0.0,0.0,0.6,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,4.8,0.375,0.0,0.2,0.0,0,0.0,0.0,6.2,0.0,0,450,0.0,0.0,57.2495,27.6,England,494,门将,汤姆·希顿,6.316,0,0.0,0.0,0.0,0.0,7,阿斯顿维拉,0.0,0.0,0.2,0
1.6,23,5,0,0,1,5,0.0,0.0,0.6,England,英格兰,0.0,0.0,0.999998,0.0,0.8,0,7.0,0.571429,0.2,1.2,0.0,0,0.2,0.8,0.0,0.0,0,375,0.2,0.4,68.1798,13.2,England,11227,中锋,切·亚当斯,6.316,0,2.2,0.4,0.181818,0.0,15,南安普顿,0.0,0.0,2.4,0
1.5,24,4,0,0,0,1,0.0,0.0,1.25,Egypt,埃及,0.0,0.5,1.0,0.5,1.0,0,7.75,0.645162,1.5,2.25,0.0,0,0.5,0.5,0.25,0.0,0,286,0.0,0.0,75.9287,13.5,Egypt,11800,左边锋,特雷泽盖,6.3125,1,2.0,0.75,0.375,0.999997,7,阿斯顿维拉,0.0,0.0,3.25,3
0.0,28,2,2,0,0,2,0.5,0.0,0.0,Argentina,阿根廷,0.0,0.25,1.25,1.25,0.25,0,12.0,0.749998,1.75,0.5,0.125,1,0.25,1.25,0.75,0.0,0,252,0.0,0.0,85.7142,33.25,Argentina,2127,前腰,罗伯特·佩雷拉,6.3,0,2.0,0.5,0.25,0.75,207,沃特福德,0.0,0.0,2.5,1
0.4,19,1,4,1,2,0,0.0,0.0,0.0,Italy,意大利,0.0,0.0,1.0,0.0,1.0,0,2.6,0.923077,0.8,1.0,0.0,0,0.2,0.4,0.0,0.0,0,162,0.0,0.2,95.8333,4.8,Italy,20774,中锋,莫伊塞·基恩,6.292,0,0.8,0.0,0.0,0.4,14,埃弗顿,0.0,0.0,2.2,0
1.0,25,1,1,0,0,1,0.0,0.0,0.0,Netherlands,荷兰,0.0,0.0,1.0,0.0,0.5,0,3.5,0.571429,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,86,0.0,0.0,52.6316,9.5,Netherlands,3994,中锋,洛卡迪亚,6.29,0,1.0,0.5,0.5,0.0,263,布莱顿,0.0,0.0,2.5,0
3.2,24,4,1,0,0,0,0.0,0.2,3.4,France,法国,0.0,0.0,0.6,0.4,0.8,1,4.0,0.6,0.8,0.6,0.0,0,1.4,0.0,3.4,0.0,0,405,0.4,0.0,88.5144,59.2,France,17,中后卫,祖马,6.284,0,1.2,0.2,0.166667,0.2,1,切尔西,0.0,0.0,0.6,1
0.0,33,1,1,0,0,0,0.0,1.0,1.0,Norway,挪威,0.0,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,93,0.0,0.0,84.0012,12.5,Norway,6392,后腰,亚历山大·特泰,6.28,0,0.0,0.0,0.0,0.0,209,诺维奇,0.0,0.0,0.0,0
0.5,30,1,1,0,0,0,0.0,1.0,1.5,Netherlands,荷兰,0.0,0.5,0.5,1.0,0.0,0,10.5,0.809524,0.0,1.0,0.0,0,0.5,0.0,1.5,0.0,0,102,0.0,0.0,83.3352,24.0,Netherlands,109,右后卫,扬马特,6.28,0,1.0,0.0,0.0,0.5,207,沃特福德,0.0,0.0,1.5,0
0.666667,33,0,3,0,2,1,1.0,0.0,0.0,England,英格兰,0.0,0.0,0.333333,0.0,0.666667,0,7.0,0.714286,0.0,1.0,1.0,1,0.333333,1.33333,0.0,0.0,0,64,0.0,0.0,72.4159,9.66667,England,394,中锋,比利·夏普,6.273333,1,0.333333,0.333333,1.0,0.0,507,谢菲尔德联,0.0,0.0,0.333333,0
0.5,23,0,2,0,0,0,0.0,0.0,0.0,France,法国,0.0,0.0,0.0,0.0,0.5,0,2.0,0.75,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0,29,0.0,0.0,50.0013,4.0,France,9295,中锋,穆塞特,6.27,0,1.0,0.0,0.0,0.5,507,谢菲尔德联,0.0,0.0,0.0,0
0.0,25,1,2,0,0,0,0.0,0.0,0.666667,Spain,西班牙,0.0,0.0,0.0,0.666667,1.0,0,3.0,0.555556,0.0,1.0,0.0,0,0.666667,0.333333,0.0,0.0,0,125,0.0,0.0,72.7252,11.0,Spain,545,右后卫,曼基略,6.266667,0,0.0,0.0,0.0,1.0,4,纽卡斯尔,0.0,0.0,0.333333,0
0.0,25,4,0,0,0,0,0.0,0.5,2.75,Sweden,瑞典,0.0,0.25,0.0,1.25,0.0,0,3.75,0.733333,0.25,0.25,0.0,0,0.75,0.0,0.5,0.0,0,325,0.0,0.0,75.3253,19.25,Sweden,7134,右后卫,克拉夫特,6.265,0,0.75,0.0,0.0,1.0,4,纽卡斯尔,0.0,0.0,0.75,0
0.0,31,1,1,0,0,2,0.5,0.0,0.0,Mexico,墨西哥,0.0,0.0,0.5,0.5,0.0,0,3.5,1.0,0.0,0.0,0.333333,1,0.0,0.0,0.0,0.0,0,107,0.0,0.5,90.003,10.0,Mexico,55,中锋,埃尔南德斯,6.26,0,1.5,1.0,0.666667,0.0,16,西汉姆联,0.0,0.0,0.5,0
1.33333,32,1,2,0,1,0,0.0,0.0,0.666667,France,法国,0.0,0.0,0.333333,0.666667,0.0,0,4.33333,0.769231,0.333333,1.33333,0.0,0,0.0,1.33333,0.0,0.0,0,100,0.0,0.666667,75.8621,9.66667,France,322,中锋,吉鲁,6.253333,0,0.333333,0.333333,1.0,0.0,1,切尔西,0.0,0.0,0.666667,0
0.2,32,4,1,0,0,0,0.0,0.0,1.0,Spain,西班牙,0.0,0.0,0.0,0.0,0.0,2,1.2,0.333333,0.0,0.0,0.0,0,0.0,0.0,3.8,0.0,0,411,0.0,0.0,75.8055,24.8,Spain,395,门将,阿德里安,6.25,0,0.0,0.0,0.0,0.0,13,利物浦,0.0,0.0,0.0,0
2.2,35,3,2,0,2,1,0.0,0.2,0.6,England,英格兰,0.0,0.0,1.0,0.6,0.0,0,5.8,0.551724,1.2,1.6,0.0,0,0.0,0.4,0.2,0.0,0,257,0.0,0.6,62.9622,10.8,England,480,中锋,格伦·穆雷,6.242,0,1.0,0.2,0.2,0.4,263,布莱顿,0.0,0.0,2.0,0
1.5,19,1,1,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.0,0.0,0.0,0.5,0,10.5,0.761905,0.5,1.0,0.0,0,0.5,1.5,0.5,0.0,0,87,0.0,0.0,84.9034,26.5,England,20684,中场,摩根·怀特,6.24,0,0.5,0.0,0.0,0.0,269,狼队,0.0,0.0,3.0,0
0.75,33,1,3,1,0,0,0.0,0.0,0.25,England,英格兰,0.0,0.0,0.25,1.25,0.0,1,8.25002,0.727271,0.0,0.25,0.0,0,0.25,0.5,2.0,0.0,0,114,0.25,0.0,86.666,26.25,England,291,中场,米尔纳,6.24,0,0.999997,0.25,0.25,0.25,13,利物浦,0.0,0.0,0.25,0
0.0,29,1,2,0,0,0,0.0,0.0,0.0,England,英格兰,0.0,0.666667,0.333333,0.666667,0.333333,0,6.0,0.555556,0.333333,0.333333,0.0,0,0.333333,1.33333,0.333333,0.0,0,88,0.0,0.333333,64.2864,14.0,England,251,右中场,奥尔布莱顿,6.233333,0,1.0,0.0,0.0,0.333333,10,莱斯特城,0.0,0.0,0.333333,1
0.2,25,5,0,0,0,0,0.0,0.0,0.4,Paraguay,巴拉圭,0.0,0.0,1.0,0.8,1.2,0,9.0,0.666667,1.8,0.6,0.0,0,0.6,0.4,0.2,0.0,0,427,0.0,1.8,74.3366,22.6,Paraguay,8503,前腰,阿尔米隆,6.232,0,1.2,0.0,0.0,1.2,4,纽卡斯尔,0.0,0.0,4.0,1
0.0,23,0,2,0,0,0,0.0,0.0,0.5,England,英格兰,0.0,0.5,0.5,0.0,0.5,0,2.5,0.8,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,48,0.0,0.0,82.3559,8.5,England,6286,右边锋,乔丹·伊比,6.23,0,0.0,0.0,0.0,1.0,208,伯恩茅斯,0.0,0.0,0.5,0
0.0,31,2,3,0,0,0,0.0,0.0,0.0,Spain,西班牙,0.0,0.0,0.4,0.6,0.2,0,6.0,0.8,0.4,0.0,0.0,0,0.0,0.8,0.2,0.0,0,156,0.0,0.0,82.9277,16.4,Spain,49,前腰,胡安·马塔,6.228,0,0.4,0.2,0.5,0.6,2,曼联,0.0,0.0,0.6,0
1.33333,26,1,2,0,0,1,1.0,0.333333,0.333333,Romania,罗马尼亚,0.0,0.0,0.666667,0.0,0.333333,0,2.66667,0.625,1.0,0.666667,1.0,1,0.0,0.333333,0.0,0.0,0,72,0.0,0.0,58.3333,4.0,Romania,8937,中锋,安多内,6.226667,1,0.333333,0.333333,1.0,0.333333,263,布莱顿,0.0,0.0,1.66667,0
1.0,28,0,2,0,0,0,0.0,0.0,0.5,England,英格兰,0.0,0.0,1.0,0.5,0.0,0,2.0,0.5,1.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0,39,0.0,0.0,72.7282,5.5,England,41,中锋,维尔贝克,6.225,0,0.0,0.0,0.0,1.5,207,沃特福德,0.0,0.0,1.5,0
0.2,23,1,4,0,0,0,0.0,0.0,0.4,Spain,西班牙,0.0,0.0,1.4,0.6,0.6,0,6.0,0.733333,0.6,0.2,0.0,0,0.2,0.2,1.0,0.0,0,164,0.0,0.0,81.5392,13.0,Spain,6588,前腰,弗纳尔斯,6.22,0,0.8,0.2,0.25,1.4,16,西汉姆联,0.0,0.0,0.6,0
0.0,22,1,1,0,0,0,0.0,0.0,0.0,France,法国,0.0,0.0,0.5,0.0,1.0,0,2.0,1.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0,40,0.0,0.0,100.0,5.5,France,2752,右边锋,圣马克西曼,6.215,0,0.5,0.5,1.0,0.0,4,纽卡斯尔,0.0,0.0,2.5,0
